"";"751501";"Perasa Makanan";"Tester, Food"
"";"751502";"Perasa Minuman";"Tester, Beverages"
"";"751503";"Penggred Makanan";"Grader, Food"
"";"751504";"Perasa dan Penggred Teh";"Tester and Grader, Tea"
"";"751505";"Perasa dan Penggred Kopi";"Tester and  Grader, Coffee"
"";"751506";"Perasa dan Penggred Makanan";"Taster and Grader, Food"
"";"751507";"Perasa dan Penggred Arak";"Taster and Grader, Liquor"
"";"751508";"Penggred Daging";"Grader, Meat"
"";"751509";"Penggred Buah-Buahan";"Grader, Fruit"
"";"751510";"Penggred  Sayur-Sayuran";"Grader,  Vegetable"
"";"751511";"Perasa Jus";"Taster, Juice"
"";"751512";"Penggred Minyak";"Grader, Oil"
"";"751513";"Penggred Padi";"Grader , Paddy"
"";"751514";"Pemeriksa Padi";"Examiner, Paddy"
"";"751515";"Pengisih Padi";"Sorter, Paddy"
"";"751516";"Penggred Ikan";"Grader, Fish"
"";"751517";"Penggred Buah Kelapa Sawit";"Grader, Oil Palm Fruite"
"";"751518";"Penggred Telur";"Grader, Egg"
"";"751519";"Penggred Sarang Burung";"Grader, Bird Nest"
"";"751520";"Inspektor Kualiti, Pemprosesan Daging Halal";"Quality Inspector, Halal Meat Processing"
"";"7516";"PENYEDIA TEMBAKAU DAN PEMBUAT PRODUK TEMBAKAU";"TOBACCO PREPARERS AND TOBACCO PRODUCTS MAKERS"
"";"751601";"Penggred Tembakau";"Grader, Tobacco"
"";"751602";"Pembuat Cerut";"Maker, Cigar"
"";"751603";"Pembuat Rokok";"Maker, Cigarette"
"";"751604";"Pemeriksa Kualiti Rokok";"Quality Checker, Cigarette"
"";"751605";"Pengisih Tembakau";"Sorter, Tobacco"
"";"751606";"Pengawet Tembakau";"Curer, Tobacco"
"";"751607";"Pengering Tembakau";"Tobacco Dryer"
"";"751608";"Penghiris Tembakau";"Tobacco Slicer"
"";"7611";"PERAWAT KAYU";"WOOD TREATERS"
"";"761101";"Pengawet Kayu";"Wood Impregnator"
"";"761102";"Perawat Kayu";"Wood Treater"
"";"761103";"Pengering Kayu";"Wood Seasoner"
"";"761104";"Penggred Kayu";"Grader, Wood"
"";"761105";"Penggred Venir";"Grader, Veneer"
"";"7612";"PEMBUAT KABINET DAN PEKERJA YANG BERKAITAN";"CABINET-MAKERS AND RELATED WORKERS"
"";"761201";"Pembuat Kabinet";"Maker, Cabinet"
"";"761202";"Pembina Kereta Lembu";"Builder, Bullock Cart"
"";"761203";"Pembuat Perabot";"Maker, Furniture"
"";"761204";"Pembuat Keranda";"Maker, Coffin"
"";"761205";"Pembuat Terompah";"Maker, Clog"
"";"761206";"Pembuat Model Kayu";"Maker, Model Wooden"
"";"761207";"Pemasang Venir";"Veneer Applier"
"";"761208";"Pembuat Bingkai Gambar";"Maker, Picture Frame"
"";"761209";"Pelarik Kayu (Tangan)";"Turner, Wood (Hand)"
"";"761210";"Pemasang Tatahan";"Inlayer, Marquetry"
"";"761211";"Pembuat Kerja Kayu";"Marker, Woodworking"
"";"761212";"Pembuat Pola Corak Kayu";"Pattern-Maker, Wood Patterns"
"";"761213";"Pembuat Alat Permainan Kayu";"Maker, Toy Wood"
"";"761214";"Pembuat Peralatan Sukan Kayu";"Maker, Sports Equipment Wood"
"";"761215";"Penggilap Kayu";"Polisher, Wood"
"";"761216";"Pengilat Kayu";"Lacquerer, Wood"
"";"761217";"Pengukir Kayu";"Carver, Wood"
"";"761218";"Pembuat Paten Kayu";"Wood patternmaker"
"";"7613";"PENGESET DAN PENGENDALI PERKAKAS MESIN UNTUK KERJA KAYU";"WOODWORKING-MACHINE TOOL SETTERS AND OPERATORS"
"";"761301";"Pelaras Mesin Kayu";"Adjuster, Wood Machine"
"";"761302";"Pengendali Mesin Kayu";"Operator, Wood Machine"
"";"761303";"Pengeset Mesin Kayu";"Setter, Wood Machine"
"";"761304";"Operator Mesin Ukur (Kayu)";"Carving Machine Operator (wood)"
"";"761305";"Penggergaji Tepat, Kerja Kayu";"Precision Woodworking Sawyer"
"";"761306";"Pengeset Mesin, Kerja Kayu";"Woodworking Machine Setter"
"";"761307";"Operator Mesin Penetap, Kerja Kayu";"Woodworking Machine Set-Up Operator"
"";"7621";"TUKANG JAHIT, PENJAHIT PAKAIAN, PENJAHIT PAKAIAN BULU, DAN PEMBUAT TOPI";"TAILORS, DRESSMAKERS, FURRIERS AND HATTERS"
"";"762101";"Tukang Jahit";"Tailor"
"";"762102";"Tukang Jahit Pakaian";"Dressmaker"
"";"762103";"Pembuat Topi Wanita";"Milliner"
"";"762104";"Pembuat Songkok";"Maker, Songkok"
"";"762105";"Pembuat Topi";"Maker, Hat / Cap"
"";"762106";"Pembuat Rambut Palsu";"Maker, Wig"
"";"762107";"Operator Menjahit";"Operator, Sewing"
"";"762108";"Penjahit";"Sewer"
"";"762109";"Pekerja Menjahit";"Worker, Sewing"
"";"762110";"Pembaik Permaidani";"Carpet Mender"
"";"762111";"Penyulam Tangan";"Embroiderer, Hand"
"";"762112";"Pembuat Bunga Tiruan";"Maker, Artificial Flower"
"";"762113";"Pembuat Anak Patung dan Alat Permainan Lembut";"Maker, Doll and Stuffed-Toy"
"";"762114";"Pembaik Fabrik Kait";"Repairer, Fabrics Knitted"
"";"762115";"Pembuat Renda Tangan";"Lacer, Hand"
"";"762116";"Pembuat Guni";"Maker, Sack"
"";"762117";"Pembuat Layar Khemah dan Kajang";"Maker, Sail, Tent and Awning"
"";"762118";"Pembuat Payung";"Maker, Umbrella"
"";"762119";"Pembuat Sarung Tangan Jalinan";"Maker, Hand Braid"
"";"762120";"Pembuat Sarung Tangan Jaring";"Maker, Hand Net"
"";"762121";"Penarik Benang Mesin Tenun Tangan";"Loom Threader, Hand"
"";"762122";"Penenun Sarung Tangan Kain";"Weaver, Hand Cloth"
"";"762123";"Pengait Krusye Tangan";"Crocheter, Hand"
"";"762124";"Pengait Tangan";"Knitter, Hand"
"";"762125";"Pengajar Menenun";"Instructor, Weaving"
"";"762126";"Pembuat Tudung Wanita";"Maker, Scarft"
"";"762127";"Pembuat Telekung";"Maker, Telekung"
"";"762128";"Penjahit Bulu Binatang";"Furrier"
"";"762129";"Pembuat Sampel";"Sample Maker"
"";"7622";"PEMBUAT-POLA DAN PEMOTONG PAKAIAN DAN BAHAN LAIN YANG BERKAITAN";"GARMENT PATTERN-MAKERS AND CUTTERS AND OTHER MATERIAL RELATED"
"";"762201";"Pembuat-Pola, Pakaian";"Pattern-Maker, Garment"
"";"762202";"Pembuat-Pola, Topi";"Pattern-Maker, Hat"
"";"762203";"Pembuat Pakaian";"Maker, Garment"
"";"762204";"Pemotong Pakaian";"Cutter, Garment"
"";"762205";"Pemotong Khemah";"Cutter, Tent"
"";"762206";"Pemotong Layar";"Cutter, Sail"
"";"762207";"Pemotong Payung";"Cutter, Umbrella"
"";"762208";"Pemotong Sarung Tangan";"Cutter, Gloves"
"";"762209";"Pemotong Tilam";"Cutter, Mattres"
"";"762210";"Pembuat-Pola Kertas";"Pattern-Maker, Paper"
"";"762211";"Pembuat-Pola, Khemah";"Pattern-Maker, Tents"
"";"762212";"Pembuat-Pola, Layar";"Pattern-Maker, Sails"
"";"762213";"Pembuat-Pola, Payung";"Pattern-Maker, Umbrella"
"";"762214";"Pembuat-Pola, Sarung Tangan";"Pattern-Maker, Gloves"
"";"762215";"Pembuat-Pola, Tilam";"Pattern-Maker, Mattres"
"";"762216";"Pembuat-Pola, Bulu Binatang";"Pattern-Maker, Fur"
"";"7623";"PEMBUAT KASUT DAN PEKERJA YANG BERKAITAN";"SHOEMAKERS AND RELATED WORKERS"
"";"762301";"Pembuat Kasut";"Shoemaker"
"";"762302";"Pembuat Kasut Bedah";"Shoemaker, Orthopedic"
"";"762303";"Pembuat Kasut Ortopedik";"Maker, Footwear Surgical"
"";"762304";"Pembaik Kasut";"Repairer, Footwear"
"";"762305";"Tukang Kasut";"Cobbler"
"";"762306";"Pembuat Pola Kasut";"Pattern-Maker, Shoe"
"";"762307";"Pembuat Kasut Sukan";"Maker, Footwear Sports"
"";"762308";"Pembuat Peralatan Kasut Sukan";"Maker, Sports Equipment Footwear"
"";"762309";"Pembuat Beg Tangan Kulit";"Maker, Leather Handbag"
"";"762310";"Pembuat Dompet";"Maker, Purse"
"";"762311";"Pembuat Tali Pinggang";"Maker, Belt"
"";"7624";"PEKERJA UPHOLSTERI DAN YANG BERKAITAN";"UPHOLSTERERS AND RELATED WORKERS"
"";"762401";"Pembuat Upholsteri Perabot";"Upholsterer, Furniture"
"";"762402";"Pembuat Upholsteri Kenderaan";"Upholsterer, Vehicle"
"";"762403";"Pembuat Tilam";"Maker, Mattres"
"";"762404";"Pembuat Kusyen";"Maker, Cushion"
"";"762405";"Pembuat Perabot Lembut";"Maker, Soft Furnishing"
"";"762406";"Pembuat Peralatan Tempat Tidur";"Maker, Bedding"
"";"762407";"Pembuat Upholsteri Pesawat Udara";"Upholsterer, Aircraft"
"";"762408";"Pembuat Upholsteri Gerabak Kereta api";"Upholsterer, Railway Carriage"
"";"762409";"Pembuat Upholsteri Ortopedik";"Upholsterer, Orthopaedic"
"";"7625";"PENGEMAS KULIT BULU, PENYAMAK KULIT BINATANG, DAN PENYEDIA BELULANG";"PELT DRESSERS, TANNERS AND FELLMONGERS"
"";"762501";"Pengemas Kulit Bulu";"Pelt Dressers"
"";"762502";"Penyamak Kulit";"Tanners"
"";"762503";"Penyedia Belulang";"Fellmonger"
"";"762504";"Penyertu Kulit";"Sertu"
"";"7631";"PENYELAM DALAM AIR";"UNDERWATER DIVERS"
"";"763101";"Juruselam";"Diver"
"";"763102";"Juruselam, Pembinaan";"Diver, Construction"
"";"763103";"Pekerja Dalam Air";"Underwater Worker"
"";"763104";"Juruselam Dalam Air";"Underwater Diver"
"";"7632";"PEMBEDIL DAN PEMBAGAS";"SHOTFIRERS AND BLASTERS"
"";"763201";"Pembedil";"Shotfire"
"";"763202";"Pembagas";"Blaster"
"";"763203";"Pekerja Letupan";"Blasting Worker"
"";"763204";"Peletup";"Detonator"
"";"7633";"PENGGRED DAN PENGUJI PRODUK (TIDAK TERMASUK MAKANAN DAN MINUMAN)";"PRODUCT GRADERS AND TESTERS (EXCLUDING FOODS AND BEVERAGES)"
"";"763301";"Penggred Gentian";"Grader, Fibre"
"";"763302";"Inspektor Kualiti";"Quality Inspector"
"";"763303";"Pengelas Benang Bulu";"Wool Classer"
"";"7634";"PENGASAP DAN PENGAWAL PEROSAK DAN RUMPAI";"FUMIGATORS, PEST AND WEED CONTROLLERS"
"";"763401";"Penghapus Perosak";"Pest Controller"
"";"763402";"Pengasap";"Fumigator"
"";"763403";"Pekerja Pengasap Lebah";"Forging Worker, Bee"
"";"763404";"Pekerja Pengasap Nyamuk";"Forging Worker, Mosquito"
"";"763405";"Pekerja Pengasap Semut";"Forging Worker, Ant"
"";"763406";"Operator Pengasapan, Perkhidmatan";"Fumigation Operator, Service"
"";"763407";"Operator Pengasapan, Rumpai";"Fumigation Operator, Weed"
"";"763408";"Operator Pengasapan, Tanih";"Fumigation Operator, Soil"
"";"763409";"Pengawal Rumpai";"Weed Controller"
"";"7639";"PEKERJA KEMAHIRAN LAIN DAN YANG BERKAITAN YANG TIDAK DIKELASKAN DI MANA-MANA";"OTHER RELATED CRAFT WORKERS NOT ELSEWHERE CLASSIFIED"
"";"763901";"Pengemas Lensa Optik";"Optical Lens Finisher"
"";"763902";"Pembuat Acuan Lensa Optik";"Optical Lens Moulder"
"";"763903";"Operator Kamera";"Camera Operator"
"";"763904";"Pembantu Kemahiran Gred H19";"Skilled Assistant  Grade H19"
"";"8";"OPERATOR LOJI DAN MESIN, DAN PEMASANG";"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS"
"";"8111";"PELOMBONG DAN PEKERJA KUARI";"MINERS AND QUARRY WORKERS"
"";"811101";"Pelombong";"Miner"
"";"811102";"Pekerja Kuari";"Quarier"
"";"811103";"Operator Mesin Gerudi";"Machine Operator, Drilling"
"";"811104";"Operator Mesin Gerudi, Lombong";"Machine Operator, Mine Drilling"
"";"811105";"Operator Mesin Pemotong, Lombong";"Cutting Machine Operator, Mine"
"";"811106";"Pengumpul Sampel, Lombong";"Sampler, Mine"
"";"811107";"Operator Mesin Gerudi, Kuari";"Drilling Machine Operator, Quarry"
"";"811108";"Pengumpul Sampel Kuari";"Sampler, Quarry"
"";"811109";"Tukang Kayu Bawah Tanah";"Timberman, Underground"
"";"811110";"Pengendali Dragline (Perlombongan)";"Dragline Operator (Mining)"
"";"811111";"Operator Loji Perlombongan";"Mining Plant Operator"
"";"811112";"Bolter Bumbung (Perlombongan)";"Roof Bolter (mining)"
"";"811113";"Pelombong Arang Batu";"Coal Miner"
"";"8112";"OPERATOR LOJI PEMPROSESAN GALIAN DAN BATU";"MINERAL AND STONE PROCESSING PLANT OPERATORS"
"";"811201";"Operator Mesin, Pemprosesan Batu";"Machine Operator, Stone Processing"
"";"811202";"Operator Mesin, Pengasing Batu";"Machine Operator, Stone Splitting"
"";"811203";"Operator Mesin, Penghancur Batu";"Machine Operator, Stone Crushing"
"";"811204";"Operator Mesin, Pengisar Batu";"Machine Operator, Stone Milling"
"";"811205";"Operator Mesin, Pengisar Galian";"Machine Operator, Mineral Milling"
"";"811206";"Operator Pengasing Magnet";"Operator, Magnetic Separator"
"";"811207";"Pekerja Pengapungan Galian";"Worker, Mineral Floatation"
"";"811208";"Pengolah Bijih Timah";"Dresser, Tin Ore"
"";"811209";"Penjaga Jig";"Keeper, Jig"
"";"811210";"Operator Loji Pemprosesan, Galian dan Batu";"Plant Processing Operator,  Mineral and Stone"
"";"811211";"Operator Loji Pencampuran";"Batching Plant Operator"
"";"811212";"Pembasuh Arang";"Coal washer"
"";"811213";"Pengendali Mesin Penghancur (Pemprosesan Mineral atau Batu)";"Crusher Operator (Mineral or Stone Processing)"
"";"8113";"PENGGERUDI DAN PENGOREK TELAGA DAN PEKERJA YANG BERKAITAN";"WELL DRILLERS AND BORERS AND RELATED WORKERS"
"";"811301";"Operator, Peralatan Gerudi";"Operator, Drilling Equipment"
"";"811302";"Operator, Peralatan Gerudi Kabel";"Operator, Cable Drilling Equipment"
"";"811303";"Operator, Peralatan Gerudi Telaga";"Operator, Well Drilling Equipment"
"";"811304";"Operator, Derik Telaga Minyak dan Gas";"Operator, Oil and Gas Well Derrick"
"";"811305";"Operator, Peralatan Menarik Telaga Minyak dan Gas";"Operator, Oil and Gas Well Pulling Equipment"
"";"811306";"Operator Mesin, Peralatan Gerudi Telaga";"Machine Operator, Well Boring Equipment"
"";"811307";"Penggerudi";"Driller"
"";"811308";"Atendan Tromel";"Attendant, Trommel"
"";"811309";"Operator Peralatan Gerudi";"Boring Equipment Operator"
"";"811310";"Bore Sinker";"Bore Sinker"
"";"811311";"Pekerja Derik";"Derrick man"
"";"811312";"Operator Derik";"Derrick Operator"
"";"811313";"Penolak Alat";"Tool Pusher"
"";"811314";"Penolak Tour";"Tour Pusher"
"";"811315";"Operator Kelengkapan Gerudi Putar";"Operator, Drilling Equipment Rotary"
"";"811316";"Operator Talian Dawai";"Wireline Operator"
"";"811317";"Pembantu Penggerudi";"Assistant Driller"
"";"811318";"Operator Perkhidmatan";"Service Operator"
"";"811319";"Pembantu Operator - L&PI,II";"Operator Assistance - L&PI,II"
"";"8114";"OPERATOR MESIN PRODUK SIMEN, BATU, DAN GALIAN LAIN";"CEMENT, STONE AND OTHER MINERAL PRODUCTS MACHINE OPERATORS"
"";"811401";"Operator Mesin, Pembancuh Konkrit";"Machine Operator, Concrete Mixing"
"";"811402";"Operator Mesin, Produk Konkrit Tuang";"Machine Operator, Cast Concrete Products"
"";"811403";"Operator Mesin, Produk Simen";"Machine Operator, Cement Product"
"";"811404";"Operator Mesin, Asbestos";"Machine Operator, Asbestos"
"";"811405";"Operator Mesin, Produk Simen Asbestos";"Machine Operator, Asbestos-Cement Product"
"";"811406";"Operator Mesin, Batu Tuang";"Machine Operator, Cast Stone"
"";"811407";"Operator Mesin, Jubin Terazo";"Machine Operator, Terrazzo Tile"
"";"811408";"Operator Mesin, Penyalut Bahan Lelas";"Machine Operator, Abrasive Coating"
"";"811409";"Operator Mesin, Penggilap Berlian";"Machine Operator, Diamond Polishing"
"";"811410";"Operator Mesin, Penggilap Batu";"Machine Operator, Stone Polishing"
"";"8121";"OPERATOR LOJI PEMPROSESAN LOGAM";"METAL PROCESSING PLANT OPERATORS"
"";"812101";"Operator Relau";"Furnace-operator"
"";"812102";"Operator Relau, Penghalusan Keluli";"Furnace-Operator, Refining Steel"
"";"812103";"Operator Relau, Penukaran Keluli";"Furnace-Operator, Converting Steel"
"";"812104";"Operator Penggelek Panas, Keluli";"Hot-Roller Operator, Steel"
"";"812105";"Operator Relau, Peleburan Logam";"Furnace-Operator, Metal Melting"
"";"812106";"Operator Relau, Peleburan Logam (Relau Bagas)";"Furnace-Operator, Metal Melting (Blast-Furnace)"
"";"812107";"Operator Relau, Pemanasan Semula Logam";"Furnace-Operator, Metal Reheating"
"";"812108";"Operator Relau, Pengerasan Selongsong Logam";"Furnace-Operator, Metal Case-Hardening"
"";"812109";"Operator Relau, Pengerasan Logam";"Furnace-Operator, Metal Hardening"
"";"812110";"Operator Relau, Penghalusan Logam Bukan Ferus";"Furnace-Operator, Non-Ferrous Refining Metal"
"";"812111";"Operator Peniupan Penukar, Penukaran Keluli";"Converter Blowing Operator, Steel Converting"
"";"812112";"Operator Relau, Perawatan Haba Logam";"Furnace-Operator, Metal Heat-Treating"
"";"812113";"Operator Mesin, Penarik Logam";"Machine Operator, Metal Drawing"
"";"812114";"Operator Mesin, Acuan Tuang";"Machine Operator, Die-Casting"
"";"812115";"Operator Mesin, Logam Tuang";"Machine Operator, Metal Casting"
"";"812116";"Operator Mesin, Empar Tuang";"Machine Operator, Centrifugal Casting"
"";"812117";"Operator Penggelek, Logam Bukan Ferus";"Operator, Non-Ferrous Metal Rolling Mill"
"";"812118";"Operator, Meja Pengisar";"Operator, Mill Table"
"";"812119";"Penarik Logam";"Drawer, Metal"
"";"812120";"Penyembul Logam";"Extruder, Metal"
"";"812121";"Penyepuh Lindap Logam";"Annealer, Metal"
"";"812122";"Operator Mesin, Dawai Berduri";"Machine Operator, Barbed-Wire"
"";"812123";"Operator Mesin, Paip dan Tiub Tanpa Kelim";"Machine Operator, Seamless Pipe and Tube"
"";"812124";"Operator Mesin, Penanggal dan Pemotong Dawai";"Machine Operator, Wire Stripping and Cutting"
"";"812125";"Operator Mesin, Penarikan Dawai";"Machine Operator, Wire Drawing"
"";"812126";"Operator Mesin, Penebatan";"Machine Operator, Insulating"
"";"812127";"Operator Mesin, Penyembulan Dawai";"Machine Operator, Wire Extruding"
"";"812128";"Penarik Dawai";"Drawer, Wire"
"";"812129";"Penarik Paip dan Tiub Tanpa Kelim";"Drawer, Seamless Pipe and Tube"
"";"812130";"Operator Peleburan";"Smelting Operator"
"";"812131";"Operator, Fabrikasi Keluli";"Operator, Steel Fabricator"
"";"812132";"Penggelek Keluli";"Steel Roller"
"";"8122";"OPERATOR MESIN PENGEMAS, PENYADUR, DAN PENYALUT LOGAM";"METAL FINISHING, PLATING AND COATING MACHINE OPERATORS"
"";"812201";"Operator Mesin, Pengelektroplatan Logam";"Machine Operator, Metal Electroplating"
"";"812202";"Penyadur Elektroplat";"Electroplater"
"";"812203";"Operator Mesin, Pencelupan Logam";"Machine Operator, Metal Dipping"
"";"812204";"Penyadur Celup Panas";"Hot-Dip Plater"
"";"812205";"Operator Mesin, Penyaduran Logam";"Machine Operator, Galvanishing Metal"
"";"812206";"Penyadur Logam";"Galvaniser"
"";"812207";"Operator Mesin, Peralatan Bagas Pasir";"Machine Operator, Sandblaster Equipment"
"";"812208";"Pembagas Pasir, Logam";"Sandblaster, Metal"
"";"812209";"Operator Mesin, Kemasan Barangan Logam Tuang";"Machine Operator, Cast Metal Article Finishing"
"";"812210";"Pekerja Kemasan Tuangan";"Casting Finisher"
"";"812211";"Pembersih Logam";"Cleaner, Metal"
"";"812212";"Operator Mesin, Penyembur Logam";"Machine Operator, Sprying Metal"
"";"812213";"Operator Pengoksida";"Oxidizer"
"";"812214";"Operator Acuan";"Operator, Moulding"
"";"8131";"OPERATOR MESIN DAN LOJI PRODUK KIMIA";"CHEMICAL PRODUCTS PLANT AND MACHINE OPERATORS"
"";"813101";"Operator Mesin, Pembancuh Cat";"Machine Operator, Paint-Mixing"
"";"813102";"Operator Mesin, Pembancuh dan Pengadun Proses Kimia";"Machine Operator, Chemical Process Mixing and Blending"
"";"813103";"Operator Mesin, Pembancuh Gam";"Machine Operator, Glue-Mixing"
"";"813104";"Operator Mesin, Penghalus Proses Kimia";"Machine Operator, Chemical Processes Pulverising"
"";"813105";"Operator Pengisar Gelek, Proses Kimia";"Roll-Mill Operator, Chemical Processes"
"";"813106";"Operator Penghancur, Proses Kimia";"Crushing Operator, Chemical Processes"
"";"813107";"Pembancuh Belerang, Proses Kimia";"Match Compounder, Chemical Processes"
"";"813108";"Operator Loji Pengolahan Haba, Proses Kimia";"Heat-Treating Plant Operator, Chemical Processes"
"";"813109";"Operator Pengering, Proses Kimia";"Dry Operator, Chemical Processes"
"";"813110";"Operator Peralatan Masak, Proses Kimia";"Cooking Equipment Operator, Chemical Processes"
"";"813111";"Operator Peralatan Membakar, Proses Kimia";"Roasting Equipment Operator, Chemical Processes"
"";"813112";"Operator Retort, Proses Kimia";"Retort Operator, Chemical Processes"
"";"813113";"Operator Semburan Kering Proses Kimia";"Spray-Dried Operator, Chemical Processes"
"";"813114";"Operatur Tanur Proses Kimia";"Kiln-Operator, Chemical Processes"
"";"813115";"Pekerja Relau, Simen";"Cement Furnaceman"
"";"813116";"Tukang Bakar, Proses Kimia";"Roaster, Chemical Processes"
"";"813117";"Tukang Masak, Proses Kimia";"Cooker, Chemical Processes"
"";"813118";"Operator Penekan, Penurasan Proses Kimia";"Press-Operator, Chemical Processes Filter"
"";"813119";"Operator Mesin, Pengayak, Proses Kimia";"Sieving Machine Operator, Chemical Processes"
"";"813120";"Operator Pengasing, Proses Kimia";"Separator Operator, Chemical Processes"
"";"813121";"Operator Peralatan Merawat Minyak Mentah";"Crude Oil Treating Equipment Operator"
"";"813122";"Penuras Dram Putar";"Rotary Drum Filterer"
"";"813123";"Operator Loji Asid";"Acid Plant Operator"
"";"813124";"Operator Loji Baja";"Fertilizer Plant Operator"
"";"813125";"Operator Mesin, Peluntur Kimia";"Bleach Operator, Chemical"
"";"813126";"Operator Vakum Pan Kimia (Kecuali Petroleum dan Gas Asli)";"Vacuum Pan Chemical Operator (Except Petroleum and Natural Gas)"
"";"813127";"Operator Penukar Proses Kimia (Kecuali Petroleum dan Gas Asli)";"Operator, Coverter Chemical Processes (Except Petroleum and Natural Gas)"
"";"813128";"Operator Penyejat";"Evaporator Operator"
"";"813129";"Operator Penyulingan Kelompok (Proses Kimia Kecuali Petroleum dan Gas Asli)";"Operator, Still Batch (Chemical Processes Except Petroleum and Natural Gas)"
"";"813130";"Operator Penyulingan Proses Kimia";"Operator, Still Chemical Processes"
"";"813131";"Operator Penyulingan Berterusan (Proses Kimia Kecuali Petroleum dan Gas Asli)";"Operator, Still Continuous (Chemical Processes Except Petroleum and Natural Gas)"
"";"813132";"Operator Penyulingan Turpentin";"Operator, Still Turpentine"
"";"813133";"Operator Tanur Arang";"Kiln-Operator, Charcoal"
"";"813134";"Pembakar Sulfur";"Sulphur Burner"
"";"813135";"Pembuat Busa Kimia";"Foam Maker, Chemical"
"";"813136";"Pembuat Yarn Sintetik";"Yarn Maker, Synthetic"
"";"813137";"Penukar Reaktor (Proses Kimia)";"Reactor-Convertor (Chemical Processes)"
"";"813138";"Penyadur Enamel Kimia";"Enameller, Chemical"
"";"813139";"Operator Perawat, Sisa Radioaktif";"Treat Operator, Radioactive Waste"
"";"813140";"Operator Mesin, Pengeluaran Bahan Cuci";"Machine Operator, Detergent Production"
"";"813141";"Operator Mesin, Pengeluaran Coke";"Machine Operator, Coke Production"
"";"813142";"Operator Mesin, Pengeluaran Lingkaran Ubat Nyamuk";"Machine Operator, Mosquito Coil Production"
"";"813143";"Operator Mesin, Produk Farmaseutikal";"Machine Operator, Pharmaceutical Products"
"";"813144";"Operator Mesin, Produk Kelengkapan dandanan Diri";"Machine Operator, Toiletry Products"
"";"813145";"Operator Mesin, Pembasuhan Kimia dan Bahan Berkaitan";"Machine Operator, Washing Chemical and Related Material"
"";"813146";"Operator Mesin, Pengeluaran Bahan Letupan";"Machine Operator, Explosives Production"
"";"813147";"Operator Mesin, Pengeluaran Bunga Api";"Machine Operator, Fireworks Production"
"";"813148";"Operator Mesin, Pengeluaran Gas Halogen";"Machine Operator, Halogen Gas Production"
"";"813149";"Operator Mesin, Pengeluaran Gas Hidrogen";"Machine Operator, Hydrogen Gas Production"
"";"813150";"Operator Mesin, Pengeluaran Gas Klorin";"Machine Operator, Chlorine Gas Production"
"";"813151";"Operator Mesin, Pengeluaran Lilin";"Machine Operator, Candle Production"
"";"813152";"Operator Mesin, Pengeluaran Linoleum";"Machine Operator, Linoleum Production"
"";"813153";"Operator Mesin, Pengeluaran Mancis";"Machine Operator, Match Production"
"";"813154";"Operator Mesin, Pengeluaran Pensel";"Machine Operator, Pencil Production"
"";"813155";"Operator Mesin, Pengeluaran Plumbum";"Machine Operator, Lead Production"
"";"813156";"Operator Mesin, Produk Peluru";"Machine Operator, Ammunition Products"
"";"813157";"Operator Mesin, Sabun";"Machine Operator,Soap"
"";"8132";"OPERATOR MESIN PRODUK FOTOGRAFI";"PHOTOGRAPHIC PRODUCTS MACHINE OPERATORS"
"";"813201";"Pembantu Am, Ahli Fotografi";"General Assistant, Photographic"
"";"813202";"Operator Mesin, Pencetakan Fotografi";"Machine Operator, Photographic Printing"
"";"813203";"Operator Mesin, Penghasilan Fotografi";"Machine Operator, Photographic Developing"
"";"813204";"Operator Mesin, Pengimbasan dan Perfileman";"Machine Operator, Scanning and Filming"
"";"813205";"Operator Mesin, Mesin Pemprosesan Filem";"Machine Operator, Film Processing Machine"
"";"813206";"Operator Mesin, Pembesar Gambar Foto";"Machine Operator, Photograph Enlarging"
"";"813207";"Operator Mesin, Pengeluaran Filem Fotografi";"Machine Operator, Photographic Film Production"
"";"813208";"Operator Mesin, Pengeluaran Kertas Filem";"Machine Operator, Film Paper Production"
"";"813209";"Operator Mesin, Pengeluaran Plat Fotografi";"Machine Operator, Photographic Plate Production"
"";"813210";"Operator Mesin, Produk Fotografi";"Machine Operator, Photographic Products"
"";"813211";"Operator, Alat Bantuan Audio-Visual";"Operator, Audio-Visual Aide"
"";"813212";"Operator, Alat Perakam Bunyi dan Imej";"Operator, Recording Equipment, Sound and Image"
"";"813213";"Operator, Kamera Televisyen";"Operator, Camera Television"
"";"813214";"Operator, Kamera Wayang Gambar";"Operator, Camera Motion Picture"
"";"813215";"Operator, Perakam Filem";"Operator, Film-Recorder"
"";"813216";"Operator, Perakam Pita Video";"Operator, Video Tape-Recorder"
"";"813217";"Operator, Peralatan Studio Radio dan Televisyen";"Operator, Studio Equipment Radio and Television"
"";"813218";"Operator, Telewayang";"Operator, Telecine"
"";"813219";"Pekerja Kemasan Foto";"Photo Finisher"
"";"813220";"Operator, Fotografi";"Operator, Photographic"
"";"813221";"Operator, Bilik Gelap";"Operator, Darkroom"
"";"813222";"Pemproses Foto";"Photographic Processor"
"";"813223";"Pencetak Filem Foto";"Photographic Film Printer"
"";"813224";"Operator Mesin, Pembuat - Foto";"Developing Machine Operator - Photography"
"";"813225";"Operator Mesin, Pencetakan/Foto (warna)";"Machine Operator, Printing/Photography (Colour)"
"";"813226";"Pembuat Filem/Warna";"Film/Colour Developer"
"";"813227";"Pembesar Foto";"Photograph Enlarger"
